date,title,cPOS
2019.07.05,"{""[사진]안타 최형우,'5회 KIA 선발전원안타 완성'"", 'KIA 최형우, 3000루타?1500경기 달성 시상식 개최', '2019 프로야구 일정·중계 ""5(금) KT·한화, LG·KIA, SK·두산, 롯데·키움,...', '유민상-이창진, 타이거즈는 허리 타순이 더 강했다', '\'타이거즈 왼손의 역사\' 양현종 ""6년 연속 100K, 영광스런 기록""', ""[사진]내야땅볼 김현수,'KIA 수비시프트 딱 걸렸네'"", ""KIA 양현종, 타이거즈 좌완 최초 '6년 연속 100K' 대기록 [★현장]"", 'KIA 왼손 최초 6년 연속 100K, 양현종 걱정은 할 필요 없다[스한 이슈人]', '\'80구 쿨교체\' KIA 양현종 ""구원 믿고 후련하게 내려왔죠"" [★현장]', '프로야구, 기아 양현종, 100탈삼진 8연승 질주...KIA-LG 6-1 승', '[포토]KIA 타이거즈 박흥식 감독대행', ""'양현종 9승' KIA, LG에 완승…4연승 저지"", ""[포토] 김영록 지사, '기아타이거즈 경기 시구' 와 '2019국제농업박람회 홍보..."", ""원점으로 돌아간 KIA '리빌딩과 5위 도전' 중대 갈림길"", '[사진]역투하는 KIA 선발 양현종', ""[스포츠타임 시선] '직구 최고 147km' 건재한 양현종, 타이거즈 좌완 기록까지"", '마지막 1군 등록 KIA 이범호 ""선배들 배려로 성장, 기꺼이 은퇴결심""', ""'양현종 시즌 9승+선발 전원 안타' KIA, LG 꺾고 2연패 탈출"", '[엠스플 이슈] ‘7G 연속 무홈런’ KIA 타선, 차세대 거포는 어디에?', ""[SC핫포커스]점점 멀어지는 5강, '선발야구' 안되는 KIA 불펜 필승조도 무너진..."", '‘KIA도 50패 대열 합류’ 한롯기, 계속되는 불펜참사', ""[사진]KIA,'LG 6-1 잡고 연패탈출'"", '[0W포토]김영록 지사, 기아 챔피언스필드서 2019국제농업박람회 D-100일 홍보', ""[사진]KIA 마무리 문경찬,'혼신의 투구'""}",1
2019.07.06,"{""'윌랜드 5승-이범호 결승타' KIA, 연이틀 LG 제압"", ""'최형우·터커 홈런' KIA, LG에 7-0 완승"", ""타이거즈 전설 '찜' 양현종, 만족을 모르는 겸손한 사나이 [★현장]"", ""[사진]KIA 치어리더 원민주,'섹시하게'"", '""상대가 김기훈이라서"" LG 김민성, 7일 KIA전 앞당겨 복귀 [현장 톡톡]', ""[사진]이명기와 트레이드 된 이우성,'KIA 홈팬들 앞 첫 인사'"", '기아 이명기-0C 이우성 ""잠재력과 미래가치 높은 타자"" 맞트레이드 이유는?', ""[사진]KIA,'LG 이틀 연속 제압했어'"", '‘SK-공익-KIA…그리고 0C’ 이명기, 나성범 공백 채울까', ""'우승 주역' 이명기 보낸 KIA, 이우성 영입으로 리빌딩 박차"", ""이젠 KIA 타이거즈 이우성, 고교시절 '대전고 김동주' 타격 포텐셜 터질까"", '살아남은 타이거즈 베테랑, 결국 김주찬 하나뿐인가', 'KIA 이명기↔0C 이우성, 외야수끼리 1대1 맞트레이드', '[광주 게임노트] 이범호 결승타+최형우 쐐기포…KIA, LG전 4연승', '박준태 홈런+이종석 4이닝 무실점…KIA, 두산 10-7 제압 [퓨처스리그]', '박흥식 KIA 감독대행 ""이범호의 결승 타점, 후배들에 귀감이 될 것""', 'KIA 이우성의 첫 소감 ""안타를 쳐내지 못한 것이 아쉽다""', 'KIA가 이명기를 0C로 보낸 이유, 리빌딩 체제 완벽 돌입', 'KIA-0C, 이명기↔이우성 맞트레이드 단행', '기아-0C, 이명기·이우성 트레이드 단행', ""[★현장리뷰] '윌랜드 5승·최형우 스리런' KIA, 차우찬 난타! LG전 4연승 달..."", 'KIA 윌랜드의 첫 무실점 역투, ""완벽했어"" 박흥식 대행도 \'따봉\' [★현장]', 'KIA 터커-차명진, 구단 선정 6월 MVP 수상', '‘두산-상무-0C…그리고 KIA’ 이우성, ‘제2의 김동주’ 성장할까', '윌랜드 첫 무실점+최형우 스리런...KIA,이틀 연속 LG 제압 [현장 리뷰]', '기아 이명기 0C 이우성 맞트레이드', '이명기-이우성 트레이드, KIA타이거즈-0C다이노스 왜? [프로야구]', 'KIA타이거즈 최형우, 3000루타?1500경기 달성 시상식', '프로야구 0C 이우성↔KIA 이명기 1:1 트레이드', '[스포츠타임 현장] KIA 이우성, 타이거즈 데뷔전 선발 출전한다', ""'웰컴' 이우성 KIA 유니폼, 서울 당일 제작→KTX 특급배송→5회 착용 [★현장..."", 'KIA 박흥식 대행 ""이우성 오늘 바로 선발 출장한다"" 기대[★현장]', '유니폼은 있을까? KIA 이우성, 이적 첫 날 6번 중견수 선발 출전 [오!쎈 현장...', '이우성 이명기, KIA타이거즈↔ 0C다이노스 맞트레이드 단행', '이범호 복귀에 나지완은 2군행... KIA, 두 마리 토끼 잡는다', ""[사진]3점홈런 최형우,'승리의 분위기는 KIA'"", '이우성의 첫 KIA 경기, 안타 없이 2출루 근성 보였다', 'KIA 차명진·터커, 구단 선정 6월 MVP', '매진 없는 KIA 타이거즈, 텅텅 비어버린 챔피언스필드[현장에서]', 'KIA 한승혁 내전근 통증 재발... 퓨처스 경기 중 2회 강판 [오!쎈 현장]', '이범호, KIA 타이거즈 이범호 선발 적시타...트레이드 이우성 선발'}",1
2019.07.07,"{'두산→0C→KIA 이우성 1년 동안 두 번 트레이드…""기회면서 위기죠""', '이제는 타이거즈 이우성, ""KIA는 내 마지막 기회""', '""상대 주축이 좌타자다"" KIA의 기대, LG는 우타자 활약이 열쇠 [★현장]', '이명기 보낸 KIA의 리빌딩 의지, 이우성은 영건 메기 될까', '은퇴, 퇴단, 이적, 쇠락...KIA 2017 V타선 해체 모드 [오!쎈 분석]', 'KIA 유니폼 입은 이우성 ""안타랑 홈런 많이 치겠다""', '낫아웃→실책→홈 횡사, 엔딩까지 끝내준 LG와 KIA의 혈투 [★현장]', '[SC현장리포트]KIA 윌랜드-양현종, 다음주 등판 순서 바꾸는 이유', '힘 넘치는 KIA 이우성, 트레이드 이유 증명했다', '0C, KIA 외야수 이명기 영입', '[광주 게임노트] 7점 리드 잃고도…LG, KIA에 재역전 드라마', '협살 수비하는 KIA', ""'복면가왕 나이팅게일' 정체 유력, 씨야 이보람, 알고보니 '기아팬'? 최원준 ..."", ""기아타이거즈 치어리더 김지혜, 아기자기한 비주얼…'남심 저격'"", '많은 비 내리는 광주-기아챔피언스필드', '이명기 보낸 KIA 순위싸움 특급 셀러 가능성 열었다', ""KIA '타이거즈 러브투게더' 7650만원 유소년 야구단 지원"", '7-0→7-9→10-9...LG, KIA에 파란만장 재역전승 [현장 리뷰]', 'KIA, 역전에 역전… LG전 9-10 혈투 끝 패', ""'윈나우-리빌딩' KIA-0C의 다른 선택, 윈윈 트레이드될까"", '광주 KIA-LG전, 플레이볼 직전 이슬비... 50분 지연시작 [★현장]', 'KIA 이명기, 0C 유니폼 입었다… 이우성과 맞트레이드', ""'정주현 싹쓸이타' LG, 혈투 끝에 KIA 10-9 제압"", 'KIA, LG에 9-10 재역전패'}",1
2019.07.08,"{'KIA 본격 리빌딩…추가 트레이드 가능성↑', ""[풀카운트] '거포 유망주' 이우성, KIA 장타 갈증 해소?"", ""전북 고창군 다둥이들, 'KIA타이거즈 애국가 부르기' 이벤트 참여"", ""부진한 성적에 싸늘한 팬심... '전국구' KIA-롯데-한화 올스타 베스트 0명 굴..."", 'KIA 외국인 투수 터너-윌랜드의 엇갈리는 희비', '[와글와글 기아 타이거즈] 13일 이범호 은퇴식', '‘포일-낫아웃-악송구-주루사’ KIA-LG, 9회말 저질(?) 야구', 'LG트윈스, 힘겨운 싸움 KIA에 10-9 승리', '기아차-기아타이거즈, 유소년 야구단에 7600만원 전달', 'SK 박정권·KIA 김기훈, 8일 1군 말소…삼성은 홍정우 2군행', 'KIA, 선발 라인업 젊은피로 확 개편 ""문제는 수비""', ""'젊은 좌우 거포' 오선우 첫 홈런, 이우성 첫 타점...KIA 희망을 쏘았다"", '프로야구 올스타는 팀 성적순?..KIA타이거즈 베스트12 한명도 없어', '프로야구 0C 이우성, KIA 이명기 맞트레이드 단행', ""[SC핫포커스]LG전 '평균 25.8세', KIA 타선의 점진적 리빌딩 지금부터 시작이...""}",0
2019.07.09,"{""'시즌 두 번째 무실점' KIA 터너, 삼성 상대 6이닝 무실점"", ""'ERA 0.80' KIA 문경찬은 맞아도 무조건 직구다"", ""고창 다둥이들 KIA타이거즈 경기서 '애국가 부르기'"", ""[SC핫포커스]'KIA 1차지명' 정해영 잠재력·운영·멘탈 '탈고교급', 구속 향상..."", '[엠스플 이슈] 스피드 받고 파워까지, 방향성 찾는 박흥식표 KIA 리빌딩', ""'이학주 끝내기' 삼성, KIA에 3대2 역전승"", '[SW엿보기] KIA 선발 마운드의 두 얼굴, 기회에도 ‘책임’이란 유효기간이 있...', ""[SC핫포커스]'벼랑 끝' KIA 터너, 2018년 팻딘 될까? 불펜 전환 불명예 갈림길"", ""'이학주 끝내기' 삼성, KIA에 9회 짜릿한 역전극"", '[엠스플 인터뷰] KIA 리빌딩 ‘핵심’ 박찬호 “이제야 경쟁력 있는 선수 된 ...', ""[★현장리뷰] '9회 뒤집기 쇼' 삼성, KIA 잡고 2연승... 7위 유지"", '‘KIA, 6년만의 베스트 0명’ 승률 0.643 필요한 가을야구', ""KIA 터너, 벼랑 끝에서 호투... '불펜 강등' 일단 피했다 [★분석]"", ""KIA 김선빈, 도루 과정서 왼손 약지 '삐끗'... 보호차원 교체 [★현장]"", '이명기 “KIA서 과분한 사랑받아…0C서도 우승 후 응원받겠다”', '[프로야구]기아타이거즈 안치홍 1군 복귀, 삼성 구자욱·김헌곤 전반기 마감', ""안치홍, 17일만에 1군 복귀…손가락 부상 털고 'KIA 캡틴'이 돌아왔다"", ""'사라진 장타력' KIA, 젊은 거포 육성 본격화"", '[SC핫포커스]6일 만에 번복된 운명, KIA 루키 김기훈 후반기 더 치열한 경쟁이...', ""'에이스' 양현종과 KIA의 휴식 밀당, 책임감과 배려 사이"", ""기아타이거즈 치어리더 김지혜, 깜찍 매력 뽐내며 환한 미소 '승리의 요정'"", '감독 추천으로 올스타 선발 가능한 롯데·KIA·한화 선수는?'}",1
2019.07.10,"{""'우천 취소' KIA-삼성, 11일 선발 윌랜드-헤일리로 변경 [★현장]"", '이범호, KIA 소속 최초 2000경기 출장 ‘-1’', 'KIA ‘별들의 잔치’ 합류 가능할까', '[스포츠타임 현장] 10일 대구 KIA-삼성전, 비로 취소', 'KIA 박찬호, 7월 둘째 주 ADT캡스플레이 선정', ""[비디오머그] '눈알쇼 장인' 잔망스러운 기아 호걸이의 실체는?! 스포츠 짤 스..."", '계속 강해지는 비... 10일 KBO 삼성-KIA전 열릴 수 있나 [★현장]', 'KIA 박찬호, 7월 둘째 주 최고의 수비 선정', ""'올스타 0명' KIA·한화·롯데…신예 박찬호·정은원·서준원, 감독추천 올스..."", ""'문경찬 2연속 블론' KIA 젊은 불펜 성장통인가 [오!쎈 분석]""}",0
2019.07.11,"{""[체크스윙] '연속 방화' KIA 문경찬, 성장통 이겨낼까?"", '이원석 8회 결승 투런포…삼성, KIA 꺾고 3연승', '‘양현종도 최형우도 없다’ KIA 젊은피 3인방 출전', '‘외인투수 지표,교체 말하는데…’ 고민 깊은 KIA·한화', 'KIA 김민식, 11일 삼성전 선발... 박흥식 대행 ""윌랜드가 선호"" [★현장]', ""'90일 만에 10K·비자책점' 헤일리, KIA 상대 6이닝 1실점"", ""'115구' KIA 윌랜드, 버티지 못하고 7⅔이닝 10K 4실점"", 'KIA의 과감한 리빌딩, 어린 선수들은 팬들의 관심 필요하다', '‘굿바이’… 이범호, 내일 한화戰서 은퇴식 타이거즈의 꽃, 고마웠습니다'}",0
2019.07.12,"{'[포토]한화, KIA 전 아쉬운 패배', '한화-KIA, 썰렁한 챔피언스필드 [MK포토]', ""'양현종 10승-이우성 스리런' KIA, 신구조화 앞세워 3연패 탈출"", ""'양현종 통산 130승·이우성 결승포' KIA, 한화 꺾고 3연패 탈출"", ""KIA 이범호, 내일 은퇴..선수단 '25 이범호' 유니폼 착용"", '[포토S] KIA 이우성, 찬스 포문 여는 시원한 안타!', 'KIA 문경찬·하준영·박찬호, 올스타전 출전', ""기아타이거즈 김지혜 치어리더, 깜찍 매력 폭발하는 셀카 '귀염 뽀짝'"", '괴력 보여준 이우성의 스리런, 보는 눈 정확한 KIA', '이범호 `타이거즈 팬들에게 손인사` [MK포토]', 'KIA 양현종 6연속시즌 두 자리 승, 이우성 이적 첫 홈런 완벽조화', '[포토]이우성, KIA 이적 후 첫 홈런', ""'선동열과 나란히' 양현종, 타이거즈 왼손 최초 6년 연속 10승"", '양현종 `10승의 원동력은 타이거즈 팬들` [MK포토]', '‘KIA 첫 홈런’ 이우성 “띄우자고 생각했는데, 운좋게 넘어갔다” [현장인터...', '[프로야구]기아타이거즈 양현종, 한화이글스 제물로 통산 130승·6년 연속 10...', '[포토]KIA, 3연패 탈출'}",1
2019.07.13,"{'KIA 이범호 ""내일부터 평범한 아빠…가족 여행부터 가겠다""', '야속한 이범호의 친정 한화…KIA, 은퇴경기 무패 행진 깨졌다', '[사진]이범호에게 3루 베이스 동판 선물하는 이화원 KIA 타이거즈 대표', '이범호-양현종 `타이거즈 꽃과 에이스` [MK포토]', ""'내일부터 타이거즈 25번은 박찬호'"", '[포토S] 이범호, KIA 타이거즈 이화원 대표와 하이파이브', ""[사진]'은퇴' 이범호, '타이거즈와 함께 기념촬영'"", ""KIA 이범호 '아듀 프로야구'…마지막 만루 타석서 뜬공(종합)"", '한화, 이범호 은퇴경기서 KIA에 완승…호잉 홈런 2개 작렬', '[꽃보러갈거지?] 타이거즈의 꽃, 고마웠습니다.', '[사진]은퇴식 앞둔 이범호에게 사인 받은 KIA타이거즈 이화원 대표', '이범호의 마지막 약속 ""지도자 생활 그 시작은 무조건 타이거즈""', '이범호의 뒤를 이을 타이거즈 3루수 박찬호', '[포토]한화, KIA 전 승리', '이범호, 기아 타이거즈 이범호 은퇴 경기...13일 한화 이글스전', ""'타이거즈 꽃' 이범호 은퇴식..2천 경기 출장"", ""'은퇴' KIA 이범호, 마지막 만루홈런 쳐내고 그렇게 꽃처럼 떠났다(종합)"", '[포토]타이거즈의 꽃 이범호, 고별사', ""한화, '이범호 은퇴경기' KIA 잡고 2연패 탈출···두산, 하루 만에 2위 복귀...""}",0
2019.07.14,"{'KIA 김주찬, 1000득점 기록 달성 시상식', '기아타이거즈 류세미 치어리더, 과즙미 톡톡 미모 눈길', '타이거즈 이범호 현역 은퇴..통산 만루홈런 1위', '[정오의 프리뷰] 한화 채드벨, KIA전서 11G 연속 무승 끊을까', ""'쾅! 쾅! 쾅!' 거포 부재 시달리던 KIA 홈런 세 방으로 한화 제압"", '그의 등번호ㆍ이름 새기고…품격 있는 이별 보여준 타이거즈와 에인절스', 'KIA, 6월의 감독상에 차명진·한승택 선정', 'KIA 김주찬, 14일 한화전서 1000득점 달성 시상식', '[부고] KIA타이거즈 나용기 조부상', '374일 만 멀티홈런 KIA 이우성 복덩이 향기 솔솔', ""'터커 8회 결승포·홈런 3방' KIA, 한화 10대7로 꺾고 위닝시리즈"", '이범호가 KIA로 돌아올 수 밖에 없는 이유 ""은퇴식이 너무 성대해서""', '‘대구 출신·외부FA’ 이범호의 은퇴가 KIA에 남긴 유산', ""KIA, '은퇴' 이범호 포함 3명 엔트리 제외…나지완·황윤호·백용환 1군 등록"", '이범호 은퇴식, 빛나고 감동적이었던 이유…이범호 인간미+KIA 성의+배번 물려...', '[SC핫포커스]KIA 먹여살리던 젊은 투수 안정감이 사라졌다, 반전 카드 남았나...'}",1
2019.07.15,"{'‘최형우와 8난쟁이?…유일 두자릿수’ KIA 54개…홈런 꼴찌', ""KIA '원석열풍'에 보는재미 배가시킨 '해머링 타법' 이우성"", 'K1sco ‘이달의 감독상’ KIA타이거즈 투수 차명진과 포수 한승택 선정', 'KIA타이거즈 내야수 김주찬 , 1000득점 달성 시상식', '남양주 진접, 경희대박사태권도 K-타이거즈 시범단 공연', '‘안방 강자’ KIA, 상승세 잇는다', '[부고] 나용기(KIA 타이거즈 투수)씨 조부상', 'KIA 해결사 3루수 계보 박찬호가 잇는다', '이범호 눈물의 은퇴, 꽃은 졌지만 KIA타이거즈는 향기를 기억한다 [SQ포커스]', ""'타이거즈 핫코너 새 주인' 박찬호, 빠진 공 타율 1위""}",0
2019.07.16,"{'""타자 일순했는데"" 롯데-KIA 광주경기, 소나기로 2회초 중단 [현장 S0S]', '""서정환 한대화 김상현 처럼"" 이우성도 타이거즈 이적신화 재현?', '비에 씻겨 사라진 터커 3경기 연속 홈런-신본기 2연속 실책…KIA-롯데전 우천...', ""기아타이거즈 류세미 치어리더, 화사한 미모로 '남심 저격'"", ""'이범호 은퇴' KIA 박찬호가 물려받은 ‘25번’의 무게"", '[프로야구] 광주 롯데 vs KIA전, 시즌 2번째 우천 노게임 선언', '[SC현장프리토크]박흥식 KIA 감독대행 ""아직 5강 싸움 포기 안했다""', ""[SC현장속보]장맛비에 날아간 터커 3G 연속 홈런, KIA-롯데전 우천취소 '노게..."", ""KIA 터커, 3경기 연속 홈런… 1회 시즌 6호 '투런포'"", ""[SC인&아웃]'어깨 통증 호소' KIA 김선빈, 정밀진단 결과 단순타박 소견"", ""[SC핫포커스]KIA 외인투수 터너 '2군행', 또 다시 선발 마운드 지각변동?"", '[SC현장속보]롯데-KIA전 2회초 우천으로 중단, 내야 방수포 덮었다', '광주 KIA-롯데전, 우천 노게임 선언', 'KIA 박찬호, 존아웃 타율 1위', '궂은 광주날씨로 롯데-기아타이거즈 경기 우천 노게임'}",0
2019.07.17,"{""(스포츠)롯데-기아 경기...'우천 노게임' 선언"", '임계선에 다가서고 있는 삼성-KIA-한화-롯데', ""'윌랜드 6승' KIA 2연승 행진, 롯데 3연패"", '롯데 타선 압도한 KIA 윌랜드 “오늘은 팀으로서 이긴 경기다”', ""기아타이거즈 치어리더 류세미, 와인 즐기며 한 컷 '심쿵'"", '[SC현장분석]올스타 브레이크 전 KIA에 희망을 선사한 윌랜드, 롯데에 고민을...', 'KIA 박찬호, 2주 연속 ADT캡스플레이 선정', ""[SC현장속보]5타자 연속 삼진X홈런 1개 '옥의 티', KIA 윌랜드 롯데전 6이닝 ..."", '[SC현장인터뷰]\'KIA와 찰떡궁합\' 이우성 ""지난해 실패, 더 이상 잃을게 없더라...', '[SC현장프리토크]박흥식 KIA 감독대행 ""터커 물올랐다, 이만한 외인타자 내년...', ""KIA 연승 이끈 투타 '환상조합'… 터커-윌랜드 연승 합작"", '롯데, KIA에 패하며 전반기 꼴찌 확정', '롯데, KIA에 1-3으로 져 전반기 꼴찌 확정…10구단 체제 후 첫 불명예', ""[SC현장속보]롯데 윌슨 KIA전서 추격 솔로포, 9경기 만에 시즌 3호 '쾅'"", ""[영상] KIA 타이거즈에서 '2019 전국유소년야구대회'에 보내는 응원 영상"", ""KIA '히트상품' 박찬호, 2주 연속 ADT캡스플레이 선정"", '[SC현장속보]다익손, 롯데 유니폼 입은 뒤 최소이닝 소화…KIA전 4⅓이닝 3실...', ""[사진]KIA 치어리더,'유혹'"", '‘깔끔투’ KIA 윌랜드, 시즌 6승으로 후반기 활약 기대', ""'안치홍 2타점' KIA, 롯데 꺾고 2연승""}",1
